parent_mol_id,seed_smiles,status,atom_a,atom_b,path_bonds,linker_length,target_ring,anchor_score_a,anchor_score_b,linker_probability,chemotype,generated_smiles,extracted_linker_smiles,known_linker_smiles,candidate_id,inchikey
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,oxa,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COC[27*];[8*]C1(COCC2CC2[18*])CC1;[8*]C1(COC[23*])CC1;[8*]C1(CO[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,oxa_thio,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,alkyl,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,aza,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CNC[27*];[8*]C1(CNCC2CC2[18*])CC1;[8*]C1(CNC[23*])CC1;[8*]C1(CN[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CNC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,oxa_aza,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,dithio,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,thioether,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSC[27*];[8*]C1(CSCC2CC2[18*])CC1;[8*]C1(CSC[23*])CC1;[8*]C1(CS[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,diaza,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,aza_oxa,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,aza_thio,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,aza_thio,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,dithio,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,oxa,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COC[27*];[8*]C1(COCC2CC2[18*])CC1;[8*]C1(COC[23*])CC1;[8*]C1(CO[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,oxa_thio,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,alkyl,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,aza_oxa,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,diaza,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,thioether,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSC[27*];[8*]C1(CSCC2CC2[18*])CC1;[8*]C1(CSC[23*])CC1;[8*]C1(CS[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,aza,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CNC[27*];[8*]C1(CNCC2CC2[18*])CC1;[8*]C1(CNC[23*])CC1;[8*]C1(CN[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CNC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,oxa_aza,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,3.0,12.0,0.821771,0.67828,0.278291,dioxa,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,[10*]N[C@H]([27*])C(=O)N1CC[C@@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,aza,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,diaza,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,oxa,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,dithio,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,aza_oxa,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,thioether,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,oxa_thio,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,alkyl,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,oxa_aza,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,aza_thio,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,ring_closure_failed,2.0,19.0,11.0,6.0,17.0,0.821771,0.821771,0.212838,dioxa,,,,,
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,valid_output,19.0,4.0,10.0,3.0,13.0,0.821771,0.67828,0.234081,aza,N#C[C@@H]1CC2CNCC3(CC3)c3cnc4[nH]cc(c4n3)C(=O)N[C@H](C3CC3)C(=O)N2C1,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CNCC1([11*])CC1;[4*]CNC[8*];[5*]C1C[C@@H](C#N)CN1C([23*])=O;[5*]C1C[C@@H](C#N)CN1[27*];[5*]NCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@@H](C#N)CN1C([23*])=O;[6*]CC1C[C@@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]NCC1C[C@@H](C#N)CN1C([23*])=O;[7*]NCC1C[C@@H](C#N)CN1[27*];[8*]CNCC1C[C@@H](C#N)CN1C([23*])=O;[8*]CNCC1C[C@@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,,CAND_010738c49b,GDOIQDMSOKVZOZ-WAPNNBGYSA-N
JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,19.0,4.0,10.0,3.0,13.0,0.821771,0.67828,0.234081,oxa_thio,N#C[C@@H]1CC2CCCC3(CC3)c3cnc4[nH]cc(c4n3)C(=O)N[C@H](C3CC3)C(=O)N2C1,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CCCC1([11*])CC1;[4*]CCC[8*];[5*]C1C[C@@H](C#N)CN1C([23*])=O;[5*]C1C[C@@H](C#N)CN1[27*];[5*]CCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@@H](C#N)CN1C([23*])=O;[6*]CC1C[C@@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]CCC1C[C@@H](C#N)CN1C([23*])=O;[7*]CCC1C[C@@H](C#N)CN1[27*];[8*]CCCC1C[C@@H](C#N)CN1C([23*])=O;[8*]CCCC1C[C@@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,[4*]CCC[8*],,
