mol_id,smiles,num_atoms,split
JAK2_58872cfbbb,Cc1ccccc1Oc1cnc2[nH]cc(C(=O)NC(C)C)c2n1,23,val
JAK2_752be8cf41,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,30,val
JAK2_63d199f3b4,CC(C)CNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,22,val
JAK2_3a609859f9,COc1cc2c(cc1OC)-c1cc(N3CCCc4ccccc43)nc(=O)n1CC2,29,val
JAK2_62d2b91836,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21,30,val
JAK2_ad7758bd61,C#Cc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3cc[nH]c(=O)c3)[nH]2)cc1,27,val
JAK2_fc870ffa78,Nc1n[nH]c2ccc(-c3ccccc3)cc12,16,val
JAK2_1cb993148a,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cccc(Cl)c1,22,val
JAK2_9f036929ff,COc1ccc(CNc2nccc(-c3cc(C(N)=O)c(-c4cc(Cl)ccc4C)[nH]3)n2)cc1,32,val
JAK2_a2c1bac0c3,c1ccc(CCNc2nc(-c3ccccn3)nc3ccccc23)cc1,25,val
JAK2_b830894e8e,Cc1nc2cc(N[C@@H]3CCCC[C@@H]3N)nc(Nc3cccc4c(C)c[nH]c34)c2c(=O)[nH]1,31,val
JAK2_05bb7eeb7d,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)NCCO,26,val
JAK2_a150b93118,COc1ccc(-n2nnnc2SCC(=O)c2ccc(O)c(O)c2)cc1,25,val
JAK2_661f8f3892,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(F)cc1,20,val
JAK2_594586d437,CCCn1c(CC)nc([N+](=O)[O-])c1S(=O)(=O)c1ccccc1,22,val
JAK2_d614dea70b,CC(Nc1nc(Nc2cn(C)cn2)c2cccnc2n1)c1ncc(F)cn1,27,val
JAK2_b891e0a2ae,COc1ccccc1-c1ccc2cnc(Nc3ccc(C(=O)N4CCOCC4)cc3)nn12,32,val
JAK2_38497200b0,c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1,18,val
JAK2_474efd57c1,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,33,val
JAK2_c966179cf8,Cn1c(-c2cn(-c3ccc(C(=O)O)cc3)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,33,val
JAK2_1d192f1116,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,31,val
JAK2_1cd957a7af,COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,28,val
JAK2_0f8af01b6c,COc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,29,val
JAK2_b5cb665496,O=c1[nH]c(CN2CC[C@@H](O)C2)nc2c1oc1ccc(Br)cc12,22,val
JAK2_71820de48c,COc1ccc([N+](=O)[O-])c(S(=O)(=O)c2ccc(Cl)cc2)n1,21,val
JAK2_6a465d8a48,COc1ccccc1C(=O)N1CCN(c2nc(Nc3cc(C)[nH]n3)c3cccn3n2)CC1,32,val
JAK2_3f9d4c8aea,C[C@H](Nc1ccnc(-n2cnc3ccncc32)n1)c1ccc(F)cc1,25,val
JAK2_7965d6fd2c,CN(C)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,24,val
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,39,val
JAK2_a36c03bfb1,CN1CCN(c2ccc(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2)CC1,37,val
JAK2_f5592e1b45,CN1CCN(c2cc(Nc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1,30,val
JAK2_262bf0ff2a,CN1C/C=C/CCOc2cc(ccn2)-c2ccnc(n2)Nc2cccc(c2)C1,28,val
JAK2_6db9136321,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC,38,val
JAK2_56a7d5e603,O=C(NC1CC1)c1cc(Nc2nc(N3CCN(C(=O)Cc4ccccc4)CC3)nn3cccc23)n[nH]1,36,val
JAK2_430240bac7,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,17,val
JAK2_ba292d2417,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(O[C@H]2CCN(c3ccnc(F)c3)C2)c1,36,val
JAK2_d160fe9573,O=c1[nH]ccc2nc(NCc3c(Cl)cccc3Cl)c3ccc(F)cc3c12,26,val
JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,35,val
JAK2_4a8a65b032,CC(C)(C)CNc1nc2cc[nH]c(=O)c2cc1-c1ccc(F)cc1,24,val
JAK2_ad173a2b36,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,18,val
JAK2_0d290b9165,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N,30,val
JAK2_5b3c863b86,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(C(F)(F)F)cc5)cccn4n3)c2)CC1,33,val
JAK2_07fdb02205,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,28,val
JAK2_06eea14a96,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4C)CC3)nn3cccc23)n[nH]1,31,val
JAK2_71b1cf07ec,CC(C)[C@H](Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,25,val
JAK2_b21b5d167f,CCS(=O)(=O)CCOc1ccc2cc1CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,36,val
JAK2_d71f577892,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOCC1,25,val
JAK2_e2cae42d88,Cc1ccc(C(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1,31,val
JAK2_9da7b44e3f,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1Cl,26,val
JAK2_02f6b1c446,CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,39,val
JAK2_22b820a577,C1=C/CN(Cc2ccccn2)Cc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,34,val
JAK2_f7c26b39d2,CC(C)(O)c1ccc(-c2cc(C(N)=O)c(Nc3cccc(CN4CCOCC4)n3)s2)cc1,32,val
JAK2_b424313b47,O=C1Nc2ccc(-c3cccnc3)cc2/C1=C/c1ccc[nH]1,22,val
JAK2_54d1964fb9,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)c(Cl)c1,25,val
JAK2_ec117125df,C[C@H](Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,28,val
JAK2_0a194c8fbd,CN(c1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,38,val
JAK2_f4e69c401b,COc1cc(C2CCN(CC(N)=O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,36,val
JAK2_d0a1231c82,COCCNC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C,27,val
JAK2_dc16e5a7a3,Cc1cccc(OCC(=O)Nc2cc(C)ccc2O)c1,20,val
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,28,val
JAK2_47a002966a,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,38,val
JAK2_2869bc3f0e,CN(C)Cc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,36,val
JAK2_9837082dc9,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@]1(C)N,22,val
JAK2_380b64c771,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCCN1CCOCC1)n2C)c1ccccc1,40,val
JAK2_b00790f400,O=c1oc2ccc(Cl)cc2nc1/C=C(\O)c1ccco1,20,val
JAK2_041e0fc105,NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cc(Cl)ccc12,24,val
JAK2_5f93014523,Cc1cc(Nc2nc(N[C@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,26,val
JAK2_a101bd58e7,O=C([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3cc[nH]c(=O)c3)[nH]2)cc1.[Na+],29,val
JAK2_6ddcac62d4,CCC(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,29,val
JAK2_07d8f9b0de,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(C2CCN(c3ccnc(F)c3)CC2)c1,36,val
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,38,val
JAK2_d8b2dc25f9,Cc1ccc(C)c(-c2nn(C)cc2NC(=O)c2cnn3ccc(N)nc23)c1,27,val
JAK2_9749fd0d32,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,35,val
JAK2_5d8b3b166c,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,46,val
JAK2_dc317d2e99,CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,29,val
JAK2_1dea496cca,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1,31,val
JAK2_9ee4e5a341,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC/1,34,val
JAK2_1891397aa8,C1=C/CNCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,27,val
JAK2_3452a5d8c9,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCC(=O)N3CCCC3)c(c2)C1,37,val
JAK2_e113bd753c,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,32,val
JAK2_00ce79806b,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1,39,val
JAK2_73aaa360cd,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,32,val
JAK2_14bc91eedb,Cc1ccc(NC(=O)C(=Cc2ccc(C(=O)O)cc2)C(=O)Nc2ccc(C)cc2C)c(C)c1,33,val
JAK2_fddab980f3,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,32,val
JAK2_85a13b2e26,Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])o2)c1,18,val
JAK2_864acfec45,Cc1cccc(Nc2sc(-c3cccc(Cl)c3)cc2C(N)=O)n1,23,val
JAK2_4a326d99ba,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCCn2ccnc2)c1,32,val
JAK2_9ce72827e9,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(Cl)cc1,26,val
JAK2_e4d8e37a39,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,25,val
JAK2_cd0d93d1b9,CC(C)(C)NC(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,24,val
JAK2_caf227844b,NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,25,val
JAK2_27bda0ed2d,CCN(c1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12)C1CCCCC1,26,val
JAK2_e06ffc340f,COc1ccccc1-c1ccc2cnc(Nc3cccc(N4CCN(C[C@H](C)O)CC4)c3)nn12,34,val
JAK2_772111c41c,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4S(C)(=O)=O)CC3)nn3cccc23)n[nH]1,34,val
JAK2_f174044a05,O=C(N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)C(F)(F)F,33,val
JAK2_03f06fbf7f,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,30,val
JAK2_e2f2f5219d,CC1CCCC(NC(=O)NC(=O)CCl)C1C,16,val
JAK2_eb1d7cac8e,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(C5CCOCC5)c4n3)c2c1,27,val
JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,38,val
JAK2_e6b69b948a,O=c1[nH]ccc2c(Nc3c(Cl)cc(C(O)C(F)F)cc3Cl)nc3ccncc3c12,29,val
JAK2_1baaacf4f4,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(Cl)c(N3CCOCC3)n2)n[nH]1,30,val
JAK2_4cdb917a68,Cc1nnc(Nc2nc(N3CCN(C(=O)Cc4ccccc4)CC3)nn3cccc23)s1,31,val
JAK2_2113e5b7eb,O=c1[nH]ccc2c(Nc3c(F)cc(F)cc3F)nc3ccncc3c12,25,val
JAK2_dc0e1c1b9b,C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCC1,24,val
JAK2_581580e609,Nc1ccn2ncc(C(=O)Nc3conc3-c3cccc(Cl)c3)c2n1,25,val
JAK2_1225662731,COc1ccc(-c2ccc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nn23)cn1,32,val
JAK2_89781c2158,Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)s1,30,val
JAK2_a240793028,Cc1cc(SCC(=O)N/N=C/c2ccc(O)c(O)c2)c(C)cc1Br,24,val
JAK2_9dc9b86668,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,26,val
JAK2_777f2ced5f,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,26,val
JAK2_6111c0246b,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,23,val
JAK2_ae14213e4e,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,36,val
JAK2_c104abb853,C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCOCC3)c2)COC1,36,val
JAK2_d1f641d822,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,31,val
JAK2_0868404338,NC(=O)c1cnc(NC2CCCC2)c2c1[nH]c1ccc(F)cc12,23,val
JAK2_f14aaf41b2,C[C@H](Nc1ccnc(-n2ccc3ccncc32)n1)c1ccccc1,24,val
JAK2_4bb556c059,CNc1ccn2ncc(C(=O)Nc3cc(C)nn3-c3cccc(Cl)c3)c2n1,27,val
JAK2_fdf063faa3,Cc1nc(C)c(-c2ccc3[nH]nc(N)c3c2)s1,17,val
JAK2_9cc155601e,C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,25,val
JAK2_e522bad3ce,CS(=O)(=O)N1Cc2cccc(-c3ccc4cnc(Nc5ccc(C6CCN(CC(N)=O)CC6)cc5)nn34)c2C1,39,val
JAK2_401fbedf78,O=c1cc(-c2[nH]c(-c3ccc(-c4cn(CCO)nn4)cc3)nc2-c2ccc(F)cc2)cc[nH]1,33,val
JAK2_fe9236b0f3,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,29,val
JAK2_1da5b70a49,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(C(F)(F)F)c3)n2)cc1,35,val
JAK2_82af31902b,O=C(NC1C=CS(=O)(=O)C1)c1sc2ccccc2c1Cl,20,val
JAK2_df6c679d4d,Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,25,val
JAK2_c8e4f1d444,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCNc2ccnc(F)c2)cc1,34,val
JAK2_2fb115c7c6,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)cc1,30,val
JAK2_66c6f9c4b4,CCN1CCN(Cc2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,34,val
JAK2_27f93cd5ff,Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCOC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,30,val
JAK2_3c26f1262f,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,21,val
JAK2_33706a826b,COc1cc(-c2cnc3cc(F)cc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,38,val
JAK2_b27a899dff,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,42,val
JAK2_a76d3b3ff0,Nc1nn2cccnc2c1-c1cc(N2CCCC2c2ccc(F)cc2)ncn1,28,val
JAK2_d93114e5db,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCOCC3)c(c2)C1,37,val
JAK2_cafdcf5d70,CCCNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,21,val
JAK2_2a386c8786,COc1ccc2cc1CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,30,val
JAK2_f69fa9f13e,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,37,val
JAK2_808899f7bc,Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,30,val
JAK2_075392b486,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,43,val
JAK2_de5414429e,CCNC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C,25,val
JAK2_ebd69b937d,O=C1NN(c2ccccc2)C(=O)/C1=C\c1cc(Cl)ccc1OCc1ccccc1,29,test
JAK2_9959650146,Cc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1,32,test
JAK2_642b8e0f91,Nc1n[nH]c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc12,24,test
JAK2_cabdd7d46d,CN1CCN(c2ccc(Nc3nc4cccc(-c5cccc(S(C)(=O)=O)c5)n4n3)cc2)CC1,33,test
JAK2_b1c6e31290,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1ccccn1)C(C)(C)C,24,test
JAK2_3f3d946705,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,23,test
JAK2_8ec15e5706,Nc1nn2cccnc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,25,test
JAK2_830f2e4e11,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1[C@H]1CCOc2c(F)cccc21,30,test
JAK2_f63200c6fc,CC1CCN(C(=O)[C@@H](C)NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C1,25,test
JAK2_dd69d5b360,COc1ccc(N2CCc3c(C)nc4c(OC)cc(OC)cc4c32)c(OC)c1,28,test
JAK2_5d437cebf2,Cc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)ccc1C(=O)N(C)C,36,test
JAK2_fd8b24dad5,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1,26,test
JAK2_8c93d98423,COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc(OC)c1OC,36,test
JAK2_69e4e150d8,C[C@H](Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,29,test
JAK2_54ea24ef39,O=CN1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,34,test
JAK2_eb43f38c08,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,29,test
JAK2_47c663cfbd,COC(=O)COc1cccc2c(=O)n(CC(=O)NCc3ccc(F)cc3)ccc12,29,test
JAK2_01774c8952,COCCNC(=O)c1cc2c(N[C@@H](C)c3ccccc3)nc(-n3cnc4ccncc43)nc2n1C,35,test
JAK2_5d9303ab15,O=S(=O)(c1cccs1)N1CCN(c2ccc(O)cc2)CC1,21,test
JAK2_9d0e4f3f8a,Cl.c1ccc2c(CN3CCCCCC3)c[nH]c2c1,18,test
JAK2_f6c9a7f30d,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,32,test
JAK2_fa62330e96,O=c1[nH]ccc2nc(NC3CCC3)c3ccc(F)cc3c12,21,test
JAK2_e5685f45f3,CCS(=O)(=O)CNc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)OCC/C=C/CN(C)C2,35,test
JAK2_bc0785694a,CC1(C)[C@H](N)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,21,test
JAK2_6f8843e888,CN(c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1)S(C)(=O)=O,38,test
JAK2_28f3f32e88,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,36,test
JAK2_d8edcf57e7,CC(C)NC(=O)c1c[nH]c2ncc(C3CC3)nc12,18,test
JAK2_22d36598a0,COc1nc(C)cc2c1-c1[nH]c3cc(N4CCN(C)CC4)ccc3c1CCN2CCc1ccccc1,36,test
JAK2_79f98ea88a,Cc1cc(NC(=O)c2cnn3cccnc23)c(-c2cccc(Cl)c2)cn1,26,test
JAK2_0b57062283,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,25,test
JAK2_57f45da782,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,41,test
JAK2_636d21a80d,CCCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,33,test
JAK2_5bccbf5381,COC(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,27,test
JAK2_4c92614d40,C[C@H](Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccc(F)cc1,30,test
JAK2_968daa996c,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCN(S(C)(=O)=O)CC3)n2)n[nH]1,34,test
JAK2_6dc1db68d3,CNC(=O)c1ccc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)cc1C,36,test
JAK2_1de5bcc24c,Cc1ccc(Cl)c(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1,23,test
JAK2_8224c874ed,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,28,test
JAK2_ea60b61550,NC(=O)c1cnc(N2CCCC2)c2c1[nH]c1ccc(F)cc12,22,test
JAK2_a437644d7e,COc1ccc(-c2cnc3c(c2)CCC3(C#N)C#N)cc1,21,test
JAK2_01aa2cd0f0,CN1CCN(Cc2cccc(Nc3nccc(-c4ccc(NS(C)(=O)=O)cc4)n3)c2)CC1,32,test
JAK2_d5a0980bbf,CNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,19,test
JAK2_2eda2afd5e,Cc1nc2ccccc2c(O)c1C(=O)/C=C/c1ccccc1,22,test
JAK2_d2844f380a,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4)CC3)nn3cccc23)n[nH]1,30,test
JAK2_7794ab5f7d,COc1ccccc1N(C(=O)CCl)c1cn(C(C)=O)c2ccccc12,25,test
JAK2_2e6607578d,COC(=O)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,25,test
JAK2_0d9a1ad05b,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,25,test
JAK2_c4d9eb4f14,CC(=O)Nc1ccc(-c2ccnc(NC3CCCC(NC(=O)c4c(Cl)cccc4Cl)C3)n2)cc1,34,test
JAK2_821a4c0e24,C[C@@H](NC(=O)c1c[nH]c2ncc(-n3ncc4cc(Cl)ccc43)nc12)C(=O)N1CC(C#N)C1,32,test
JAK2_2a0691a470,O=C1NCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,33,test
JAK2_5d4e57723f,CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C)cc3)sc12,24,test
JAK2_8db4a8b97f,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,42,test
JAK2_aea62984ba,C1=C/CNc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,26,test
JAK2_260f9e930a,CC(C)(C#N)NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,33,test
JAK2_379928ad0b,Cc1ccc(Cn2ccs/c2=N\C(=O)CCl)cc1,18,test
JAK2_6d4bc95598,COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nn12,31,test
JAK2_4f45584432,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3cnc4cc(Cl)ccn34)nc12)C(=O)N1CC(C#N)C1,32,test
JAK2_ae93ba0eb4,Cc1noc(C)c1-c1ccc2[nH]nc(N)c2c1,17,test
JAK2_d71f5ff66b,CC(Nc1nc(Nc2cn(C)cn2)c2cn[nH]c2n1)c1ncc(F)cn1,26,test
JAK2_0ca7f05399,CC(C)Cn1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1,28,test
JAK2_f4012c0c35,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,21,test
JAK2_4cdfd96edb,O=c1cc(-c2[nH]c(-c3ccc(-c4cn(CCP(=O)([O-])[O-])nn4)cc3)nc2-c2ccc(F)cc2)cc[nH]1.[Na+].[Na+],38,test
JAK2_f92f7b4efe,O=c1[nH]ccc2nc(N3CCC(F)(F)C3)c(-c3ccc(F)cc3)cc12,25,test
JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,36,test
