parent_mol_id,seed_smiles,atom_a,atom_b,anchor_score_a,anchor_score_b,path_bonds,linker_length,target_ring,chemotype,size_probability,chemotype_probability,linker_probability,policy_probability,reward_probability,status,generated_smiles,extracted_linker_smiles,candidate_id,inchikey,known_linker_smiles
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,9.0,18.0,aza_oxa,0.394578,0.005457,0.002153,0.002153,0.279469,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,8.0,17.0,aza,0.322102,0.750553,0.241755,0.241755,0.163365,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,8.0,17.0,diaza,0.322102,0.243836,0.07854,0.07854,0.239054,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,8.0,17.0,aza_oxa,0.322102,0.005457,0.001758,0.001758,0.288783,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,6.0,15.0,aza,0.080934,0.750553,0.060745,0.060745,0.167391,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,6.0,15.0,diaza,0.080934,0.243836,0.019735,0.019735,0.248304,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,24.0,0.020879,0.012594,9.0,6.0,15.0,aza_oxa,0.080934,0.005457,0.000442,0.000442,0.305298,rejected_known_linker,CS(=O)(=O)c1ccc(-c2cc3cn4nc(nc24)Nc2ccccc2OCCCNCOC3)cc1,[10*]COCNCCCO[23*];[10*]COCNCCC[24*];[10*]COCNCC[25*];[10*]COCNC[26*];[10*]COCN[27*];[10*]COC[28*];[14*]Nc1ccccc1OCCCN[29*];[14*]Nc1ccccc1OCCC[28*];[14*]Nc1ccccc1OCC[27*];[14*]Nc1ccccc1OC[26*];[14*]Nc1ccccc1O[25*];[14*]Nc1ccccc1[24*];[17*]c1ccccc1OCCCNC[30*];[17*]c1ccccc1OCCCN[29*];[17*]c1ccccc1OCCC[28*];[17*]c1ccccc1OCC[27*];[17*]c1ccccc1OC[26*];[17*]c1ccccc1O[25*];[17*]c1ccccc1[24*];[23*]OCCCNCO[31*];[23*]OCCCNC[30*];[23*]OCCCN[29*];[23*]OCCC[28*];[23*]OCC[27*];[24*]CCCNCO[31*];[24*]CCCNC[30*];[24*]CCCN[29*];[24*]CCC[28*];[25*]CCNCO[31*];[25*]CCNC[30*];[25*]CCN[29*];[26*]CNCO[31*];[26*]CNC[30*];[27*]NCO[31*],,,[24*]CCC[28*];[25*]CCNC[30*];[25*]CCN[29*];[26*]CNC[30*]
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,9.0,13.0,thioether,0.475833,0.476758,0.226857,0.226857,0.138857,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,9.0,13.0,aza_oxa,0.475833,0.407985,0.194132,0.194132,0.220865,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,9.0,13.0,alkyl,0.475833,0.115241,0.054835,0.054835,0.13429,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,10.0,14.0,thioether,0.347014,0.476758,0.165441,0.165441,0.14002,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,10.0,14.0,aza_oxa,0.347014,0.407985,0.141576,0.141576,0.215081,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,10.0,14.0,alkyl,0.347014,0.115241,0.03999,0.03999,0.135513,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,11.0,15.0,thioether,0.082647,0.476758,0.039402,0.039402,0.14289,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,11.0,15.0,aza_oxa,0.082647,0.407985,0.033719,0.033719,0.209162,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,6.0,0.020879,0.010231,4.0,11.0,15.0,alkyl,0.082647,0.115241,0.009524,0.009524,0.137272,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,3.0,0.020879,0.010185,3.0,9.0,12.0,alkyl,0.853136,0.999469,0.852683,0.852683,0.144305,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,3.0,0.020879,0.010185,3.0,9.0,12.0,aza_oxa,0.853136,0.00043,0.000367,0.000367,0.204039,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,3.0,0.020879,0.010185,3.0,9.0,12.0,thioether,0.853136,9e-05,7.7e-05,7.7e-05,0.134786,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,3.0,0.020879,0.010185,3.0,10.0,13.0,alkyl,0.10012,0.999469,0.100067,0.100067,0.129541,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,3.0,0.020879,0.010185,3.0,10.0,13.0,aza_oxa,0.10012,0.00043,4.3e-05,4.3e-05,0.200952,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,3.0,0.020879,0.010185,3.0,10.0,13.0,thioether,0.10012,9e-05,9e-06,9e-06,0.136331,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,5.0,16.0,aza,0.56244,0.975567,0.548698,0.548698,0.227472,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,5.0,16.0,oxa,0.56244,0.014262,0.008022,0.008022,0.19867,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,5.0,16.0,alkyl,0.56244,0.005423,0.00305,0.00305,0.217427,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,4.0,15.0,aza,0.415167,0.975567,0.405024,0.405024,0.234739,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,4.0,15.0,oxa,0.415167,0.014262,0.005921,0.005921,0.209673,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,4.0,15.0,alkyl,0.415167,0.005423,0.002251,0.002251,0.230454,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,6.0,17.0,aza,0.022003,0.975567,0.021466,0.021466,0.189802,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,6.0,17.0,oxa,0.022003,0.014262,0.000314,0.000314,0.191252,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,15.0,0.020879,0.009901,11.0,6.0,17.0,alkyl,0.022003,0.005423,0.000119,0.000119,0.207318,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,5.0,16.0,aza,0.56244,0.975567,0.548698,0.548698,0.227472,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,5.0,16.0,oxa,0.56244,0.014262,0.008022,0.008022,0.19867,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,5.0,16.0,alkyl,0.56244,0.005423,0.00305,0.00305,0.217427,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,4.0,15.0,aza,0.415167,0.975567,0.405024,0.405024,0.234739,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,4.0,15.0,oxa,0.415167,0.014262,0.005921,0.005921,0.209673,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,4.0,15.0,alkyl,0.415167,0.005423,0.002251,0.002251,0.230454,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,6.0,17.0,aza,0.022003,0.975567,0.021466,0.021466,0.189802,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,6.0,17.0,oxa,0.022003,0.014262,0.000314,0.000314,0.191252,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,21.0,0.020879,0.009901,11.0,6.0,17.0,alkyl,0.022003,0.005423,0.000119,0.000119,0.207318,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,9.0,19.0,aza,0.37298,0.963518,0.359373,0.359373,0.172364,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,9.0,19.0,aza_oxa,0.37298,0.03181,0.011865,0.011865,0.293044,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,9.0,19.0,oxa,0.37298,0.002446,0.000912,0.000912,0.173031,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,8.0,18.0,aza,0.297706,0.963518,0.286845,0.286845,0.173997,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,8.0,18.0,aza_oxa,0.297706,0.03181,0.00947,0.00947,0.30282,rejected_known_linker,CS(=O)(=O)c1ccc2c(c1)CCOCCNCCCOc1ccccc1Nc1nc3c-2cccn3n1,[10*]COCCNCCCO[20*];[10*]COCCNCCC[19*];[10*]COCCNCC[18*];[10*]COCCNC[17*];[10*]COCCN[16*];[10*]COCC[15*];[10*]COC[14*];[10*]c1cc(S(C)(=O)=O)ccc1[30*];[11*]Cc1cc(S(C)(=O)=O)ccc1[30*];[11*]OCCNCCCO[20*];[11*]OCCNCCC[19*];[11*]OCCNCC[18*];[11*]OCCNC[17*];[11*]OCCN[16*];[11*]OCC[15*];[12*]CCNCCCO[20*];[12*]CCNCCC[19*];[12*]CCNCC[18*];[12*]CCNC[17*];[12*]CCN[16*];[12*]CCc1cc(S(C)(=O)=O)ccc1[30*];[13*]CNCCCO[20*];[13*]CNCCCOc1ccccc1[26*];[13*]CNCCC[19*];[13*]CNCC[18*];[13*]CNC[17*];[14*]NCCCO[20*];[14*]NCCCOc1ccccc1N[27*];[14*]NCCCOc1ccccc1[26*];[14*]NCCC[19*];[14*]NCC[18*];[15*]CCCO[20*];[15*]CCCOc1ccccc1N[27*];[15*]CCCOc1ccccc1[26*];[15*]CCC[19*];[16*]CCO[20*];[16*]CCOc1ccccc1N[27*];[16*]CCOc1ccccc1[26*];[17*]COc1ccccc1N[27*];[17*]COc1ccccc1[26*];[18*]Oc1ccccc1N[27*];[18*]Oc1ccccc1[26*];[8*]CCOCCNCCCO[20*];[8*]CCOCCNCCC[19*];[8*]CCOCCNCC[18*];[8*]CCOCCNC[17*];[8*]CCOCCN[16*];[8*]CCOCC[15*];[8*]CCOC[14*];[8*]CCO[13*],,,[10*]COC[14*];[12*]CCNCC[18*];[12*]CCNC[17*];[12*]CCN[16*];[15*]CCC[19*];[16*]CCO[20*]
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,8.0,18.0,oxa,0.297706,0.002446,0.000728,0.000728,0.174121,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,7.0,17.0,aza,0.119477,0.963518,0.115118,0.115118,0.174729,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,7.0,17.0,aza_oxa,0.119477,0.03181,0.003801,0.003801,0.312142,rejected_known_linker,CS(=O)(=O)c1ccc2c(c1)CCOCNCCCOc1ccccc1Nc1nc3c-2cccn3n1,[10*]COCNCCCO[19*];[10*]COCNCCC[18*];[10*]COCNCC[17*];[10*]COCNC[16*];[10*]COCN[15*];[10*]COC[14*];[10*]c1cc(S(C)(=O)=O)ccc1[29*];[11*]Cc1cc(S(C)(=O)=O)ccc1[29*];[11*]OCNCCCO[19*];[11*]OCNCCC[18*];[11*]OCNCC[17*];[11*]OCNC[16*];[11*]OCN[15*];[12*]CCc1cc(S(C)(=O)=O)ccc1[29*];[12*]CNCCCO[19*];[12*]CNCCCOc1ccccc1[25*];[12*]CNCCC[18*];[12*]CNCC[17*];[12*]CNC[16*];[13*]NCCCO[19*];[13*]NCCCOc1ccccc1N[26*];[13*]NCCCOc1ccccc1[25*];[13*]NCCC[18*];[13*]NCC[17*];[14*]CCCO[19*];[14*]CCCOc1ccccc1N[26*];[14*]CCCOc1ccccc1[25*];[14*]CCC[18*];[15*]CCO[19*];[15*]CCOc1ccccc1N[26*];[15*]CCOc1ccccc1[25*];[16*]COc1ccccc1N[26*];[16*]COc1ccccc1[25*];[17*]Oc1ccccc1N[26*];[17*]Oc1ccccc1[25*];[18*]c1ccccc1N[26*];[18*]c1ccccc1[25*];[7*]c1cccn2nc(N[24*])nc12;[7*]c1cccn2nc([25*])nc12;[8*]CCOCNCCCO[19*];[8*]CCOCNCCC[18*];[8*]CCOCNCC[17*];[8*]CCOCNC[16*];[8*]CCOCN[15*];[8*]CCOC[14*];[8*]CCO[13*],,,[10*]COC[14*];[14*]CCC[18*]
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,14.0,0.020879,0.0095,10.0,7.0,17.0,oxa,0.119477,0.002446,0.000292,0.000292,0.176241,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,9.0,19.0,aza,0.37298,0.963518,0.359373,0.359373,0.172364,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,9.0,19.0,aza_oxa,0.37298,0.03181,0.011865,0.011865,0.293044,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,9.0,19.0,oxa,0.37298,0.002446,0.000912,0.000912,0.173031,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,8.0,18.0,aza,0.297706,0.963518,0.286845,0.286845,0.173997,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,8.0,18.0,aza_oxa,0.297706,0.03181,0.00947,0.00947,0.30282,rejected_known_linker,CS(=O)(=O)c1ccc2c(c1)CCOCCNCCCOc1ccccc1Nc1nc3c-2cccn3n1,[10*]COCCNCCCO[20*];[10*]COCCNCCC[19*];[10*]COCCNCC[18*];[10*]COCCNC[17*];[10*]COCCN[16*];[10*]COCC[15*];[10*]COC[14*];[10*]c1cc(S(C)(=O)=O)ccc1[30*];[11*]Cc1cc(S(C)(=O)=O)ccc1[30*];[11*]OCCNCCCO[20*];[11*]OCCNCCC[19*];[11*]OCCNCC[18*];[11*]OCCNC[17*];[11*]OCCN[16*];[11*]OCC[15*];[12*]CCNCCCO[20*];[12*]CCNCCC[19*];[12*]CCNCC[18*];[12*]CCNC[17*];[12*]CCN[16*];[12*]CCc1cc(S(C)(=O)=O)ccc1[30*];[13*]CNCCCO[20*];[13*]CNCCCOc1ccccc1[26*];[13*]CNCCC[19*];[13*]CNCC[18*];[13*]CNC[17*];[14*]NCCCO[20*];[14*]NCCCOc1ccccc1N[27*];[14*]NCCCOc1ccccc1[26*];[14*]NCCC[19*];[14*]NCC[18*];[15*]CCCO[20*];[15*]CCCOc1ccccc1N[27*];[15*]CCCOc1ccccc1[26*];[15*]CCC[19*];[16*]CCO[20*];[16*]CCOc1ccccc1N[27*];[16*]CCOc1ccccc1[26*];[17*]COc1ccccc1N[27*];[17*]COc1ccccc1[26*];[18*]Oc1ccccc1N[27*];[18*]Oc1ccccc1[26*];[8*]CCOCCNCCCO[20*];[8*]CCOCCNCCC[19*];[8*]CCOCCNCC[18*];[8*]CCOCCNC[17*];[8*]CCOCCN[16*];[8*]CCOCC[15*];[8*]CCOC[14*];[8*]CCO[13*],,,[10*]COC[14*];[12*]CCNCC[18*];[12*]CCNC[17*];[12*]CCN[16*];[15*]CCC[19*];[16*]CCO[20*]
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,8.0,18.0,oxa,0.297706,0.002446,0.000728,0.000728,0.174121,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,7.0,17.0,aza,0.119477,0.963518,0.115118,0.115118,0.174729,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,7.0,17.0,aza_oxa,0.119477,0.03181,0.003801,0.003801,0.312142,rejected_known_linker,CS(=O)(=O)c1ccc2c(c1)CCOCNCCCOc1ccccc1Nc1nc3c-2cccn3n1,[10*]COCNCCCO[19*];[10*]COCNCCC[18*];[10*]COCNCC[17*];[10*]COCNC[16*];[10*]COCN[15*];[10*]COC[14*];[10*]c1cc(S(C)(=O)=O)ccc1[29*];[11*]Cc1cc(S(C)(=O)=O)ccc1[29*];[11*]OCNCCCO[19*];[11*]OCNCCC[18*];[11*]OCNCC[17*];[11*]OCNC[16*];[11*]OCN[15*];[12*]CCc1cc(S(C)(=O)=O)ccc1[29*];[12*]CNCCCO[19*];[12*]CNCCCOc1ccccc1[25*];[12*]CNCCC[18*];[12*]CNCC[17*];[12*]CNC[16*];[13*]NCCCO[19*];[13*]NCCCOc1ccccc1N[26*];[13*]NCCCOc1ccccc1[25*];[13*]NCCC[18*];[13*]NCC[17*];[14*]CCCO[19*];[14*]CCCOc1ccccc1N[26*];[14*]CCCOc1ccccc1[25*];[14*]CCC[18*];[15*]CCO[19*];[15*]CCOc1ccccc1N[26*];[15*]CCOc1ccccc1[25*];[16*]COc1ccccc1N[26*];[16*]COc1ccccc1[25*];[17*]Oc1ccccc1N[26*];[17*]Oc1ccccc1[25*];[18*]c1ccccc1N[26*];[18*]c1ccccc1[25*];[7*]c1cccn2nc(N[24*])nc12;[7*]c1cccn2nc([25*])nc12;[8*]CCOCNCCCO[19*];[8*]CCOCNCCC[18*];[8*]CCOCNCC[17*];[8*]CCOCNC[16*];[8*]CCOCN[15*];[8*]CCOC[14*];[8*]CCO[13*],,,[10*]COC[14*];[14*]CCC[18*]
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,0.0,22.0,0.020879,0.0095,10.0,7.0,17.0,oxa,0.119477,0.002446,0.000292,0.000292,0.176241,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,4.0,17.0,alkyl,0.861475,0.914595,0.787901,0.787901,0.122277,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,4.0,17.0,aza,0.861475,0.084423,0.072728,0.072728,0.246699,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,4.0,17.0,oxa,0.861475,0.000974,0.000839,0.000839,0.240629,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,5.0,18.0,alkyl,0.138336,0.914595,0.126521,0.126521,0.252606,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,5.0,18.0,aza,0.138336,0.084423,0.011679,0.011679,0.227209,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,5.0,18.0,oxa,0.138336,0.000974,0.000135,0.000135,0.226522,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,6.0,19.0,alkyl,0.00019,0.914595,0.000173,0.000173,0.235267,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,6.0,19.0,aza,0.00019,0.084423,1.6e-05,1.6e-05,0.215892,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,18.0,0.017479,0.013555,13.0,6.0,19.0,oxa,0.00019,0.000974,0.0,0.0,0.216624,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,5.0,13.0,aza_oxa,0.641916,0.934378,0.599791,0.599791,0.160292,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,5.0,13.0,diaza,0.641916,0.058343,0.037451,0.037451,0.243052,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,5.0,13.0,oxa,0.641916,0.003976,0.002552,0.002552,0.163732,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,8.0,16.0,aza_oxa,0.109502,0.934378,0.102317,0.102317,0.277538,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,8.0,16.0,diaza,0.109502,0.058343,0.006389,0.006389,0.228449,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,8.0,16.0,oxa,0.109502,0.003976,0.000435,0.000435,0.157055,rejected_by_reward_model,,,,,
JAK2_79038ef114,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,5.0,24.0,0.017479,0.012594,8.0,9.0,17.0,aza_oxa,0.094136,0.934378,0.087959,0.087959,0.269133,rejected_by_reward_model,,,,,
