candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_35837c49f6,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cccc(C(F)(F)F)c1COCOC2,DZSAIIADAMDAFZ-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,3.878,c1ccc2c(c1)COCOCc1ccnc(c1)Nc1ccc-2s1,14,True,False,True,,-9.6,0.5471,3.878,449.454,4.9841,86.47,2,6,1,0,True,0.796195,0.680222,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cccc(C(F)(F)F)c1COCOC2,-9.6,scaffold_39386e11,0.6352941176470588,1.0,0.708625,34,backup_candidate,0,not_selected
CAND_cf7d3d5ac2,v5_5_pocket_guided,JAK2_b9e55f321a,N#Cc1ccc2nc3n(c2c1)-c1ncc2[nH]c(=O)n(c2n1)Cc1c(ccc(F)c1F)CCCC3,GPXXCFVZUDOSRW-UHFFFAOYSA-N,True,True,True,457.444,3.5355,105.18,1,5,0,0.383,3.997,O=c1[nH]c2cnc3nc2n1Cc1ccccc1CCCCc1nc2ccccc2n1-3,13,True,False,True,,-10.0,0.383,3.997,457.444,3.5355,105.18,1,5,0,0,True,0.72235,0.667,1.0,no_major_descriptor_risk,0.5,,,,N#Cc1ccc2nc3n(c2c1)-c1ncc2[nH]c(=O)n(c2n1)Cc1c(ccc(F)c1F)CCCC3,-10.0,scaffold_cc6b2243,0.6823529411764706,1.0,0.708344,35,backup_candidate,32,backup_candidate
CAND_09837f6344,v5_5_pocket_guided,JAK2_10b80be790,C[C@H]1Nc2cc(ncn2)-c2c(N)nn3cc(cnc23)COCNCc2ccc1cc2,GZUZBFSOLOEQLF-CYBMUJFWSA-N,True,True,True,402.462,2.5189,115.28,3,8,0,0.411,3.941,c1nc2cc(n1)-c1cnn3cc(cnc13)COCNCc1ccc(cc1)CN2,19,True,False,True,,-9.9,0.411,3.941,402.462,2.5189,115.28,3,8,0,0,True,0.73495,0.673222,1.0,no_major_descriptor_risk,0.5,,,,C[C@H]1Nc2cc(ncn2)-c2c(N)nn3cc(cnc23)COCNCc2ccc1cc2,-9.9,scaffold_8d12c2e5,0.6705882352941177,1.0,0.707679,36,backup_candidate,33,backup_candidate
CAND_5d9dc163a4,v5_5_pocket_guided,JAK2_b9143a07c2,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(cc1)COCOC2,XIGMSLPAXIRXIB-UHFFFAOYSA-N,True,True,True,381.457,3.9653,86.47,2,6,1,0.6661,3.7,c1cnc2c(c1)COCOCc1ccc(cc1)-c1ccc(s1)N2,15,True,False,True,,-9.2,0.6661,3.7,381.457,3.9653,86.47,2,6,1,0,True,0.849745,0.7,1.0,no_major_descriptor_risk,0.5,,,,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(cc1)COCOC2,-9.2,scaffold_e696887d,0.588235294117647,1.0,0.705831,37,backup_candidate,34,backup_candidate
CAND_14995d7ea5,v5_5_pocket_guided,JAK2_85fd848de0,CN1CCN(c2cc3cc(c2)Nc2nc4c(cccn4n2)-c2ccc(F)cc2COCNC3)CC1,IXQGTAJDYOIFLS-UHFFFAOYSA-N,True,True,True,473.556,3.6081,69.96,2,7,1,0.4378,4.211,c1ccc2c(c1)COCNCc1cc(cc(N3CCNCC3)c1)Nc1nc3c-2cccn3n1,15,True,False,True,,-9.9,0.4378,4.211,473.556,3.6081,69.96,2,7,1,0,True,0.74701,0.643222,1.0,no_major_descriptor_risk,0.5,,,,CN1CCN(c2cc3cc(c2)Nc2nc4c(cccn4n2)-c2ccc(F)cc2COCNC3)CC1,-9.9,scaffold_ba62b8a1,0.6705882352941177,1.0,0.705591,38,backup_candidate,35,backup_candidate
CAND_9ee953a1cc,v5_5_pocket_guided,JAK2_364f20ca75,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)COCNC2,RGKSSHRZWXZGDD-UHFFFAOYSA-N,True,True,True,503.582,3.6167,79.19,2,8,2,0.4296,4.503,c1cc2ccc1CNCOCc1cc(ccc1N1CCNCC1)Nc1ncc3ccc-2n3n1,17,True,False,True,,-10.5,0.4296,4.503,503.582,3.6167,79.19,2,8,2,1,True,0.64432,0.610778,1.0,1_lipinski_violations,0.5,,,,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)COCNC2,-10.5,scaffold_9bd18619,0.7411764705882353,1.0,0.704892,39,backup_candidate,36,backup_candidate
CAND_841a11ae6f,v5_5_pocket_guided,JAK2_6cc1e32c2e,CCOC(=O)c1cccc2c1CSCSCc1cccc(F)c1C(=O)n1nc(nc1N)N2,VVKLBHIENZSGPQ-UHFFFAOYSA-N,True,True,True,473.555,4.0457,112.13,2,9,2,0.5324,4.136,O=C1c2ccccc2CSCSCc2ccccc2Nc2ncn1n2,14,True,False,True,,-9.6,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk,0.5,,,,CCOC(=O)c1cccc2c1CSCSCc1cccc(F)c1C(=O)n1nc(nc1N)N2,-9.6,scaffold_301a4c5f,0.6352941176470588,1.0,0.703002,40,backup_candidate,37,backup_candidate
CAND_dfdb840f5a,v5_5_pocket_guided,JAK2_3ef5e26b1b,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)N2CCN(C)CC2COCOCc2cccc1c2,QWUIZOFUSLKWII-YMXDCFFPSA-N,True,True,True,486.58,3.0083,93.46,1,9,1,0.4357,4.784,c1cc2cc(c1)COCOCC1CNCCN1c1cc(nc(-n3cnc4ccncc43)n1)NC2,15,True,False,True,,-10.0,0.4357,4.784,486.58,3.0083,93.46,1,9,1,0,True,0.746065,0.579556,1.0,no_major_descriptor_risk,0.5,,,,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)N2CCN(C)CC2COCOCc2cccc1c2,-10.0,scaffold_ad89e8ab,0.6823529411764706,1.0,0.69997,41,backup_candidate,38,backup_candidate
CAND_73a0bf279e,v5_5_pocket_guided,JAK2_6cc1e32c2e,CCOC(=O)c1cccc2c1CSCSCc1ccc(F)c(c1)C(=O)n1nc(nc1N)N2,GRSUHBVFLNBOMK-UHFFFAOYSA-N,True,True,True,473.555,4.0457,112.13,2,9,2,0.5324,4.136,O=C1c2cccc(c2)CSCSCc2ccccc2Nc2ncn1n2,15,True,False,True,,-9.5,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk,0.5,,,,CCOC(=O)c1cccc2c1CSCSCc1ccc(F)c(c1)C(=O)n1nc(nc1N)N2,-9.5,scaffold_0d8b882a,0.6235294117647059,1.0,0.698885,42,backup_candidate,39,backup_candidate
CAND_8fdbe33271,v5_5_pocket_guided,JAK2_4e74665b71,c1ccc2c(c1)C1CC[C@@H]2Nc2ccnc(n2)-n2cnc3cc(ncc32)COCNC1,OOKZKGWQXOJWOY-FUBQLUNQSA-N,True,True,True,413.485,3.3184,89.78,2,7,0,0.457,4.253,c1ccc2c(c1)C1CC[C@@H]2Nc2ccnc(n2)-n2cnc3cc(ncc32)COCNC1,18,True,False,True,,-9.7,0.457,4.253,413.485,3.3184,89.78,2,7,0,0,True,0.75565,0.638556,1.0,no_major_descriptor_risk,0.5,,,,c1ccc2c(c1)C1CC[C@@H]2Nc2ccnc(n2)-n2cnc3cc(ncc32)COCNC1,-9.7,scaffold_8fdbe332,0.6470588235294117,1.0,0.698384,43,backup_candidate,40,backup_candidate
CAND_85557e1e55,v5_5_pocket_guided,JAK2_52e2aaf803,Nc1nn2ccc3nc2c1-c1cc(ncn1)N[C@@H]1CCc2c(cccc21)CCCC3,QKNFTKXMSITPRC-GOSISDBHSA-N,True,True,True,397.486,3.7467,94.02,2,6,0,0.4693,3.914,c1cc2c3c(c1)[C@@H](CC3)Nc1cc(ncn1)-c1cnn3ccc(nc13)CCCC2,16,True,False,True,,-9.5,0.4693,3.914,397.486,3.7467,94.02,2,6,0,0,True,0.761185,0.676222,1.0,no_major_descriptor_risk,0.5,,,,Nc1nn2ccc3nc2c1-c1cc(ncn1)N[C@@H]1CCc2c(cccc21)CCCC3,-9.5,scaffold_16fd80ae,0.6235294117647059,1.0,0.696906,44,backup_candidate,41,backup_candidate
CAND_41d4e94ffe,v5_5_pocket_guided,JAK2_321a0f12a6,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)N2CCOC(CNCOCc3cccc1c3)C2,MMZNDWDGSHGEIJ-YMXDCFFPSA-N,True,True,True,553.627,2.7936,124.25,2,9,1,0.3225,5.156,O=C1c2cc3c(nc(-n4cnc5ccncc54)nc3[nH]2)NCc2cccc(c2)COCNCC2CN1CCO2,18,True,False,True,,-10.8,0.3225,5.156,553.627,2.7936,124.25,2,9,1,1,True,0.596125,0.538222,1.0,1_lipinski_violations,0.5,,,,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)N2CCOC(CNCOCc3cccc1c3)C2,-10.8,scaffold_3c7664c5,0.7764705882352941,1.0,0.696723,45,backup_candidate,42,backup_candidate
CAND_fd281151b2,v5_5_pocket_guided,JAK2_64fd5f45df,O=c1[nH]nc2cc3c4ccc(cc4n12)-c1ccc([nH]1)CNCSCC3O,MMBVENJPWUBSJE-UHFFFAOYSA-N,True,True,True,367.434,1.9982,98.21,4,5,0,0.3811,3.747,O=c1[nH]nc2cc3c4ccc(cc4n12)-c1ccc([nH]1)CNCSCC3,14,True,False,True,,-9.6,0.3811,3.747,367.434,1.9982,98.21,4,5,0,0,True,0.721495,0.694778,1.0,no_major_descriptor_risk,0.5,,,,O=c1[nH]nc2cc3c4ccc(cc4n12)-c1ccc([nH]1)CNCSCC3O,-9.6,scaffold_fdf2e093,0.6352941176470588,1.0,0.695869,46,backup_candidate,43,backup_candidate
CAND_e65255187e,v5_5_pocket_guided,JAK2_3ef5e26b1b,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)N2CCN(C)C(COCOCc3cccc1c3)C2,SNGCBQMCKIOMJG-YMXDCFFPSA-N,True,True,True,486.58,3.0083,93.46,1,9,1,0.4357,4.784,c1cc2cc(c1)COCOCC1CN(CCN1)c1cc(nc(-n3cnc4ccncc43)n1)NC2,16,True,False,True,,-9.9,0.4357,4.784,486.58,3.0083,93.46,1,9,1,0,True,0.746065,0.579556,1.0,no_major_descriptor_risk,0.5,,,,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)N2CCN(C)C(COCOCc3cccc1c3)C2,-9.9,scaffold_df163ced,0.6705882352941177,1.0,0.695852,47,backup_candidate,44,backup_candidate
CAND_962906b23f,v5_5_pocket_guided,JAK2_628eb3c7b6,CC[C@@H](Nc1cc2nc(n1)CSCSCc1cnc3c-2c(N)nn3c1)c1ccc(F)cc1,MLPVRFAFVMMZOU-MRXNPFEDSA-N,True,True,True,467.599,4.9083,94.02,2,8,4,0.4373,4.803,c1ccc(CNc2cc3nc(n2)CSCSCc2cnc4c-3cnn4c2)cc1,13,True,False,True,,-9.9,0.4373,4.803,467.599,4.9083,94.02,2,8,4,0,True,0.746785,0.577444,1.0,no_major_descriptor_risk,0.5,,,,CC[C@@H](Nc1cc2nc(n1)CSCSCc1cnc3c-2c(N)nn3c1)c1ccc(F)cc1,-9.9,scaffold_48f5483b,0.6705882352941177,1.0,0.695679,48,backup_candidate,45,backup_candidate
CAND_995a7d9373,v5_5_pocket_guided,JAK2_208a9ca923,Cc1oc2c(O)c(O)c3cc2c(=O)c1-c1cnn(c1)-c1cccc(c1)CCNCOC3,SWJULUBSSVZXJA-UHFFFAOYSA-N,True,True,True,419.437,2.9851,109.75,3,7,0,0.376,3.786,O=c1c2coc3ccc(cc13)COCNCCc1cccc(c1)-n1cc-2cn1,17,True,False,True,,-9.6,0.376,3.786,419.437,2.9851,109.75,3,7,0,0,True,0.7192,0.690444,1.0,no_major_descriptor_risk,0.5,,,,Cc1oc2c(O)c(O)c3cc2c(=O)c1-c1cnn(c1)-c1cccc(c1)CCNCOC3,-9.6,scaffold_be987144,0.6352941176470588,1.0,0.69476,49,backup_candidate,46,backup_candidate
CAND_8f58782c4d,v5_5_pocket_guided,JAK2_79038ef114,COc1ccc2cc1Nc1nc3c(-c4ccc(S(C)(=O)=O)cc4)ccc(n3n1)COCSC2,WZVJNUBMAYWWLX-UHFFFAOYSA-N,True,True,True,482.587,4.2729,94.82,1,8,3,0.4626,4.512,c1ccc(-c2ccc3n4nc(nc24)Nc2cccc(c2)CSCOC3)cc1,13,True,False,True,,-9.7,0.4626,4.512,482.587,4.2729,94.82,1,8,3,0,True,0.75817,0.609778,1.0,no_major_descriptor_risk,0.5,,,,COc1ccc2cc1Nc1nc3c(-c4ccc(S(C)(=O)=O)cc4)ccc(n3n1)COCSC2,-9.7,scaffold_987e02d4,0.6470588235294117,1.0,0.694571,50,backup_candidate,47,backup_candidate
CAND_b5802acb04,v5_5_pocket_guided,JAK2_e4d13b4bbb,NC(=O)c1cc2sc1Nc1cccc(n1)CN1CCOCC1COCOCc1cccc(F)c1-2,VZECPWMRKCNVAP-UHFFFAOYSA-N,True,True,True,484.553,3.4968,98.94,2,8,1,0.5455,4.523,c1cc2nc(c1)Nc1ccc(s1)-c1ccccc1COCOCC1COCCN1C2,17,True,False,True,,-9.5,0.5455,4.523,484.553,3.4968,98.94,2,8,1,0,True,0.795475,0.608556,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)c1cc2sc1Nc1cccc(n1)CN1CCOCC1COCOCc1cccc(F)c1-2,-9.5,scaffold_68859ca9,0.6235294117647059,1.0,0.693614,51,backup_candidate,48,backup_candidate
CAND_c2492f217c,v5_5_pocket_guided,JAK2_b9143a07c2,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(cc1)COCOC2,YMDIFEIQUQEGEQ-UHFFFAOYSA-N,True,True,True,381.457,3.9653,86.47,2,6,1,0.6661,3.7,c1cc2cc(n1)Nc1ccc(s1)-c1ccc(cc1)COCOC2,16,True,False,True,,-8.9,0.6661,3.7,381.457,3.9653,86.47,2,6,1,0,True,0.849745,0.7,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(cc1)COCOC2,-8.9,scaffold_3b9fd4d2,0.5529411764705883,1.0,0.693478,52,backup_candidate,49,backup_candidate
CAND_1ccad1c8d6,v5_5_pocket_guided,JAK2_b9e55f321a,N#Cc1ccc2ncn(-c3nc4c5[nH]c(=O)n(c5n3)Cc3ccc(c(F)c3F)CCCC4)c2c1,HGOJYUDJYVERJW-UHFFFAOYSA-N,True,True,True,457.444,3.5355,105.18,1,5,1,0.4146,4.122,O=c1[nH]c2c3nc(-n4cnc5ccccc54)nc2n1Cc1ccc(cc1)CCCC3,13,True,False,True,,-9.6,0.4146,4.122,457.444,3.5355,105.18,1,5,1,0,True,0.73657,0.653111,1.0,no_major_descriptor_risk,0.5,,,,N#Cc1ccc2ncn(-c3nc4c5[nH]c(=O)n(c5n3)Cc3ccc(c(F)c3F)CCCC4)c2c1,-9.6,scaffold_3d46f0db,0.6352941176470588,1.0,0.692634,53,backup_candidate,50,backup_candidate
CAND_7377efa7ea,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)COCOC2,BCLIBDHNDARKAP-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,3.878,c1cc2cc(c1)-c1ccc(s1)Nc1ncccc1COCOC2,14,True,False,True,,-9.2,0.5471,3.878,449.454,4.9841,86.47,2,6,1,0,True,0.796195,0.680222,1.0,no_major_descriptor_risk,0.5,,,,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)COCOC2,-9.2,scaffold_bc1f5481,0.588235294117647,1.0,0.692155,54,backup_candidate,0,not_selected
CAND_b57d9cfa48,v5_5_pocket_guided,JAK2_c5f0ce9a58,O=C1NC(=O)C2=C1Nc1cc(cc(C3CCN(c4ccnc(F)c4)C3)c1)CNCOCc1ccc3c2c[nH]c3c1,QBUUCLACBIMRAI-UHFFFAOYSA-N,True,True,True,538.583,3.7528,111.38,4,7,2,0.2273,4.948,O=C1NC(=O)C2=C1Nc1cc(cc(C3CCN(c4ccncc4)C3)c1)CNCOCc1ccc3c2c[nH]c3c1,16,True,False,True,,-10.8,0.2273,4.948,538.583,3.7528,111.38,4,7,2,1,True,0.553285,0.561333,1.0,1_lipinski_violations,0.5,,,,O=C1NC(=O)C2=C1Nc1cc(cc(C3CCN(c4ccnc(F)c4)C3)c1)CNCOCc1ccc3c2c[nH]c3c1,-10.8,scaffold_ea243fcc,0.7764705882352941,1.0,0.691622,55,backup_candidate,51,backup_candidate
CAND_793738736a,v5_5_pocket_guided,JAK2_4e74665b71,c1ccc2c(c1)CCC[C@@H]2Nc1cc2nc(n1)-n1cnc3cc(ncc31)CSCSC2,JRXKYFMOAHZREN-IBGZPJMESA-N,True,True,True,446.605,5.1375,68.52,1,7,2,0.4573,4.505,c1ccc2c(c1)CCC[C@@H]2Nc1cc2nc(n1)-n1cnc3cc(ncc31)CSCSC2,13,True,False,True,,-10.1,0.4573,4.505,446.605,5.1375,68.52,1,7,2,1,True,0.656785,0.610556,1.0,1_lipinski_violations,0.5,,,,c1ccc2c(c1)CCC[C@@H]2Nc1cc2nc(n1)-n1cnc3cc(ncc31)CSCSC2,-10.1,scaffold_79373873,0.6941176470588235,1.0,0.690882,56,backup_candidate,52,backup_candidate
CAND_56f84d5b06,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CSCSC2,OPPPKAGNRUVEEB-UHFFFAOYSA-N,True,True,True,446.001,4.4731,110.68,3,6,2,0.5361,4.183,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CSCSC2,15,True,False,True,,-9.3,0.5361,4.183,446.001,4.4731,110.68,3,6,2,0,True,0.791245,0.646333,1.0,no_major_descriptor_risk,0.5,,,,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CSCSC2,-9.3,scaffold_3d691788,0.6000000000000001,1.0,0.690199,57,backup_candidate,53,backup_candidate
CAND_af67537a94,v5_5_pocket_guided,JAK2_045f56a0d8,Cc1cc2ccc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)COCNC2,NIGDJRWWDILHNF-UHFFFAOYSA-N,True,True,True,364.409,1.7055,131.94,4,6,1,0.5196,3.605,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CNCOC2,15,True,False,True,,-9.1,0.5196,3.605,364.409,1.7055,131.94,4,6,1,0,True,0.78382,0.710556,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc2ccc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)COCNC2,-9.1,scaffold_a9332f1b,0.5764705882352941,1.0,0.690112,58,backup_candidate,54,backup_candidate
CAND_82c59bb629,v5_5_pocket_guided,JAK2_b9e55f321a,N#Cc1cc2c3ncn(c3c1)-c1ncc3[nH]c(=O)n(c3n1)Cc1cc(cc(F)c1F)CCNCOC2,DOINUSGUYHYCGM-UHFFFAOYSA-N,True,True,True,488.458,2.2765,126.44,2,7,0,0.3425,4.169,O=c1[nH]c2cnc3nc2n1Cc1cccc(c1)CCNCOCc1cccc2c1ncn2-3,18,True,False,True,,-9.7,0.3425,4.169,488.458,2.2765,126.44,2,7,0,0,True,0.704125,0.647889,1.0,no_major_descriptor_risk,0.5,,,,N#Cc1cc2c3ncn(c3c1)-c1ncc3[nH]c(=O)n(c3n1)Cc1cc(cc(F)c1F)CCNCOC2,-9.7,scaffold_1ec45ee9,0.6470588235294117,1.0,0.689479,59,backup_candidate,55,backup_candidate
CAND_d766cd7f09,v5_5_pocket_guided,JAK2_52e2aaf803,Nc1nn2cc3cnc2c1-c1cc(ncn1)N[C@@H]1CC(CNCOC3)c2ccccc21,HRNMLANOWJCZOM-FBMWCMRBSA-N,True,True,True,414.473,2.4863,115.28,3,8,0,0.402,4.258,c1ccc2c(c1)C1CNCOCc3cnc4c(cnn4c3)-c3cc(ncn3)N[C@@H]2C1,17,True,False,True,,-9.6,0.402,4.258,414.473,2.4863,115.28,3,8,0,0,True,0.7309,0.638,1.0,no_major_descriptor_risk,0.5,,,,Nc1nn2cc3cnc2c1-c1cc(ncn1)N[C@@H]1CC(CNCOC3)c2ccccc21,-9.6,scaffold_3e18b38e,0.6352941176470588,1.0,0.689233,60,backup_candidate,56,backup_candidate
CAND_e51bb22945,v5_5_pocket_guided,JAK2_a4a67430fd,Cc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1ccnc(n1)Nc1ccc(N3CCN(C)CC3)c(c1)COCNC2,KLXFAEFFWCYYIQ-UHFFFAOYSA-N,True,True,True,573.101,4.2721,124.43,4,8,2,0.2806,4.889,c1cc2cc(c1)-c1ccc([nH]1)-c1ccnc(n1)Nc1ccc(N3CCNCC3)c(c1)COCNC2,18,True,False,True,,-10.6,0.2806,4.889,573.101,4.2721,124.43,4,8,2,1,True,0.57727,0.567889,1.0,1_lipinski_violations,0.5,,,,Cc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1ccnc(n1)Nc1ccc(N3CCN(C)CC3)c(c1)COCNC2,-10.6,scaffold_e8bcc466,0.7529411764705882,1.0,0.689167,61,backup_candidate,57,backup_candidate
CAND_0d5dfb2f8b,v5_5_pocket_guided,JAK2_e4d13b4bbb,NC(=O)c1cc2sc1Nc1cc(cc(CN3CCOCC3)n1)COCOCc1ccc-2c(F)c1,MTLQQBURUXHULE-UHFFFAOYSA-N,True,True,True,484.553,3.6282,98.94,2,8,3,0.5858,4.523,c1cc2ccc1COCOCc1cc(CN3CCOCC3)nc(c1)Nc1ccc-2s1,16,True,False,True,,-9.3,0.5858,4.523,484.553,3.6282,98.94,2,8,3,0,True,0.81361,0.608556,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)c1cc2sc1Nc1cc(cc(CN3CCOCC3)n1)COCOCc1ccc-2c(F)c1,-9.3,scaffold_7552d6cf,0.6000000000000001,1.0,0.689005,62,backup_candidate,58,backup_candidate
CAND_6bb9d4ea07,v5_5_pocket_guided,JAK2_e36804ea19,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCCc1ccc-2cc1Cl,GLPMGTKHPITBQI-UHFFFAOYSA-N,True,True,True,469.958,3.2689,119.46,3,8,0,0.3612,4.066,O=C1Nc2scnc2-c2ccc(cc2)CCNCOCc2cnc3c1cnn3c2,19,True,False,True,,-9.6,0.3612,4.066,469.958,3.2689,119.46,3,8,0,0,True,0.71254,0.659333,1.0,no_major_descriptor_risk,0.5,,,,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCCc1ccc-2cc1Cl,-9.6,scaffold_38cd1169,0.6352941176470588,1.0,0.688761,63,backup_candidate,59,backup_candidate
CAND_fa2d656067,v5_5_pocket_guided,JAK2_427939efd5,NC(=O)c1cc2sc1Nc1ccc(F)c(n1)COCNCCc1ccc-2cc1,BPFXQYMVWNYSQQ-UHFFFAOYSA-N,True,True,True,398.463,3.4115,89.27,3,6,1,0.5846,3.794,c1cc2nc(c1)Nc1ccc(s1)-c1ccc(cc1)CCNCOC2,17,True,False,True,,-9.0,0.5846,3.794,398.463,3.4115,89.27,3,6,1,0,True,0.81307,0.689556,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)c1cc2sc1Nc1ccc(F)c(n1)COCNCCc1ccc-2cc1,-9.0,scaffold_80ed368d,0.5647058823529412,1.0,0.688694,64,backup_candidate,60,backup_candidate
CAND_87eff56b42,v5_5_pocket_guided,JAK2_dea7048134,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)-c2cn(C)nc2COCOCCc2ccc1cc2,WYCDXIRXQQUJBK-KRWDZBQOSA-N,True,True,True,482.548,3.8309,104.8,1,8,1,0.3844,4.511,c1cc2ncn(-c3nc4cc(n3)-c3c[nH]nc3COCOCCc3ccc(cc3)CN4)c2cn1,17,True,False,True,,-9.7,0.3844,4.511,482.548,3.8309,104.8,1,8,1,0,True,0.72298,0.609889,1.0,no_major_descriptor_risk,0.5,,,,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)-c2cn(C)nc2COCOCCc2ccc1cc2,-9.7,scaffold_e65cddd1,0.6470588235294117,1.0,0.68755,65,backup_candidate,61,backup_candidate
CAND_9925454114,v5_5_pocket_guided,JAK2_6cc1e32c2e,CCOC(=O)c1cccc2c1CSCSCc1cccc(c1F)C(=O)n1nc(nc1N)N2,MYCVHGNFBLKEMN-UHFFFAOYSA-N,True,True,True,473.555,4.0457,112.13,2,9,2,0.5324,4.136,O=C1c2cccc(c2)CSCSCc2ccccc2Nc2ncn1n2,15,True,False,True,,-9.2,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk,0.5,,,,CCOC(=O)c1cccc2c1CSCSCc1cccc(c1F)C(=O)n1nc(nc1N)N2,-9.2,scaffold_0d8b882a,0.588235294117647,1.0,0.686532,66,backup_candidate,0,not_selected
CAND_3642056bc1,v5_5_pocket_guided,JAK2_364f20ca75,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CCCC2,YUQFRRBHXKMKGI-UHFFFAOYSA-N,True,True,True,486.595,4.9182,57.93,1,6,2,0.4342,4.409,c1cc2ccc1CCCCc1cc(ccc1N1CCNCC1)Nc1ncc3ccc-2n3n1,16,True,False,True,,-9.5,0.4342,4.409,486.595,4.9182,57.93,1,6,2,0,True,0.74539,0.621222,1.0,no_major_descriptor_risk,0.5,,,,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CCCC2,-9.5,scaffold_6f73d1a7,0.6235294117647059,1.0,0.685497,67,backup_candidate,62,backup_candidate
CAND_f581caf324,v5_5_pocket_guided,JAK2_364f20ca75,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1ccc(N3CCN(C)CC3)c(F)c1COCNC2,MBYKQXRNQGSAAP-UHFFFAOYSA-N,True,True,True,503.582,3.6167,79.19,2,8,2,0.4296,4.503,c1cc2ccc1CNCOCc1cc(N3CCNCC3)ccc1Nc1ncc3ccc-2n3n1,16,True,False,True,,-10.0,0.4296,4.503,503.582,3.6167,79.19,2,8,2,1,True,0.64432,0.610778,1.0,1_lipinski_violations,0.5,,,,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1ccc(N3CCN(C)CC3)c(F)c1COCNC2,-10.0,scaffold_db868500,0.6823529411764706,1.0,0.684304,68,backup_candidate,63,backup_candidate
