fragment_id,mol_id,linker_smiles,chemotype_label
FRAG_3f90a77f48,JAK2_42eda36dd1,[11*][C@H](O)[C@H](O)C(=O)/C=C\C[C@@H]([23*])C,dioxa
FRAG_930ea9e610,JAK2_42eda36dd1,[11*][C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)O[24*],dioxa
FRAG_000d02dc34,JAK2_42eda36dd1,[12*]CCCc1cc(OC)cc(O)c1[24*],dioxa
FRAG_a320f695a9,JAK2_42eda36dd1,[12*][C@H](O)C([18*])=O,dioxa
FRAG_484bf5f63a,JAK2_42eda36dd1,[12*][C@H](O)C(=O)/C=C\[20*],dioxa
FRAG_b93ef0329c,JAK2_42eda36dd1,[12*][C@H](O)C(=O)/C=C\C[21*],dioxa
FRAG_c79c8c139f,JAK2_42eda36dd1,[12*][C@H](O)C(=O)/C=C\C[C@@H]([23*])C,dioxa
FRAG_56a0b2f213,JAK2_42eda36dd1,[12*][C@H](O)C(=O)/C=C\C[C@H](C)O[24*],dioxa
FRAG_3744625cf8,JAK2_42eda36dd1,[6*]C(=O)O[C@@H](C)C/C=C\C(=O)[C@H]([12*])O,dioxa
FRAG_f1d3c91072,JAK2_42eda36dd1,[14*]C(=O)/C=C\[20*],oxa
FRAG_d77985ac3a,JAK2_42eda36dd1,[14*]C(=O)/C=C\C[21*],oxa
FRAG_244837094d,JAK2_42eda36dd1,[14*]C(=O)/C=C\C[C@@H]([23*])C,oxa
FRAG_0cef7abd8b,JAK2_42eda36dd1,[14*]C(=O)/C=C\C[C@H](C)O[24*],dioxa
FRAG_a1092cd661,JAK2_5820b88f74,[1*]C/C=C/[5*],alkyl
FRAG_85a422c779,JAK2_5820b88f74,[1*]C/C=C/C[6*],alkyl
FRAG_cee6326acf,JAK2_5820b88f74,[1*]C/C=C/CC[7*],alkyl
FRAG_2a2722e74a,JAK2_5820b88f74,[1*]C/C=C/CCO[8*],oxa
FRAG_14f453bc13,JAK2_5820b88f74,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_cdaf0ce864,JAK2_5820b88f74,[2*]N(C)Cc1cc(N)cc(N[18*])c1,diaza
FRAG_677666e3d4,JAK2_5820b88f74,[2*]N(C)Cc1cc([20*])cc(N)c1,diaza
FRAG_64f7d6cef3,JAK2_5820b88f74,[2*]N(C)C[26*],aza
FRAG_d652bfa988,JAK2_5820b88f74,[2*]/C=C/C[6*],alkyl
FRAG_fbf277d86f,JAK2_5820b88f74,[2*]/C=C/CC[7*],alkyl
FRAG_e66c30ffe4,JAK2_5820b88f74,[2*]/C=C/CCO[8*],oxa
FRAG_df4ba9f26e,JAK2_5820b88f74,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_fbce1725c6,JAK2_5820b88f74,[3*]CN(C)Cc1cc(N)cc(N[18*])c1,diaza
FRAG_db816377ca,JAK2_5820b88f74,[3*]CN(C)Cc1cc([20*])cc(N)c1,diaza
FRAG_3e95ddbd0a,JAK2_5820b88f74,[3*]CN(C)C[26*],aza
FRAG_9d9ece0ae1,JAK2_5820b88f74,[3*]CN([28*])C,aza
FRAG_45ba47a8b9,JAK2_5820b88f74,[4*]CCO[8*],oxa
FRAG_9c2d79b580,JAK2_5820b88f74,[4*]CCOc1cccc([14*])c1,oxa
FRAG_7465a370e0,JAK2_5820b88f74,[5*]/C=C/CN(C)C[26*],aza
FRAG_9162912a3b,JAK2_5820b88f74,[5*]/C=C/CN([28*])C,aza
FRAG_23682ae722,JAK2_5820b88f74,[5*]COc1cccc([14*])c1,oxa
FRAG_7fa27a5c53,JAK2_5820b88f74,[6*]C/C=C/CN(C)C[26*],aza
FRAG_3641a9c55a,JAK2_5820b88f74,[6*]C/C=C/CN([28*])C,aza
FRAG_f1de805ecc,JAK2_5820b88f74,[6*]Oc1cccc([14*])c1,oxa
FRAG_4f647494e6,JAK2_5820b88f74,[7*]CC/C=C/CN(C)C[26*],aza
FRAG_2dd919cd7c,JAK2_5820b88f74,[7*]CC/C=C/CN([28*])C,aza
FRAG_32177ee440,JAK2_5820b88f74,[7*]c1cccc([14*])c1,alkyl
FRAG_8993fa032b,JAK2_5820b88f74,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_72a36012ad,JAK2_5820b88f74,[8*]OCC/C=C/CN(C)C[26*],oxa_aza
FRAG_b7fb65762a,JAK2_5820b88f74,[8*]OCC/C=C/CN([28*])C,oxa_aza
FRAG_77840807fd,JAK2_5820b88f74,[12*]c1ccnc([20*])n1,diaza
FRAG_ac865dcdf3,JAK2_5820b88f74,[12*]c1ccnc(N[21*])n1,diaza
FRAG_e373894c08,JAK2_5820b88f74,[18*]Nc1cc([28*])cc(N)c1,diaza
FRAG_3a2edd4467,JAK2_5820b88f74,[1*]Cc1cc(N)cc(N[18*])c1,diaza
FRAG_4cc5573774,JAK2_5820b88f74,[20*]c1cc([28*])cc(N)c1,aza
FRAG_dbf7168a90,JAK2_5820b88f74,[1*]Cc1cc([20*])cc(N)c1,aza
FRAG_2441b57f9b,JAK2_efbd18d7a2,[7*]COC[11*],oxa
FRAG_56c52f6374,JAK2_efbd18d7a2,[7*]COCC=C[13*],oxa
FRAG_3b54d380df,JAK2_efbd18d7a2,[7*]COCC=CC[14*],oxa
FRAG_314a4dc8b9,JAK2_efbd18d7a2,[7*]COCC=CCO[15*],dioxa
FRAG_1de05c3f59,JAK2_efbd18d7a2,[8*]c1cc(N[25*])ccc1OC,aza_oxa
FRAG_a086004629,JAK2_efbd18d7a2,[8*]c1cc([27*])ccc1OC,oxa
FRAG_fd5d05832b,JAK2_efbd18d7a2,[8*]OCC=C[13*],oxa
FRAG_6caa393104,JAK2_efbd18d7a2,[8*]OCC=CC[14*],oxa
FRAG_00a87ec77e,JAK2_efbd18d7a2,[8*]OCC=CCO[15*],dioxa
FRAG_3230d38471,JAK2_efbd18d7a2,[8*]OCC=CCOc1cccc([21*])c1,dioxa
FRAG_36599db2a9,JAK2_efbd18d7a2,[9*]Cc1cc(N[25*])ccc1OC,aza_oxa
FRAG_33f5f43466,JAK2_efbd18d7a2,[9*]Cc1cc([27*])ccc1OC,oxa
FRAG_6ab4f349c9,JAK2_efbd18d7a2,[9*]CC=C[13*],alkyl
FRAG_f95d19dba0,JAK2_efbd18d7a2,[9*]CC=CC[14*],alkyl
FRAG_085636dde1,JAK2_efbd18d7a2,[9*]CC=CCO[15*],oxa
FRAG_7d8befce61,JAK2_efbd18d7a2,[9*]CC=CCOc1cccc([21*])c1,oxa
FRAG_6db7241926,JAK2_efbd18d7a2,[10*]OCc1cc(N[25*])ccc1OC,oxa_aza
FRAG_1ed154afab,JAK2_efbd18d7a2,[10*]OCc1cc([27*])ccc1OC,dioxa
FRAG_163506a74d,JAK2_efbd18d7a2,[10*]C=CC[14*],alkyl
FRAG_6da3d815fc,JAK2_efbd18d7a2,[10*]C=CCO[15*],oxa
FRAG_ea0dc7777d,JAK2_efbd18d7a2,[10*]C=CCOc1cccc([21*])c1,oxa
FRAG_0de94b43ea,JAK2_efbd18d7a2,[11*]COCc1cc(N[25*])ccc1OC,oxa_aza
FRAG_d0dd50f651,JAK2_efbd18d7a2,[11*]COCc1cc([27*])ccc1OC,dioxa
FRAG_c89c78c4bf,JAK2_efbd18d7a2,[12*]COc1cccc([21*])c1,oxa
FRAG_51438d5c11,JAK2_efbd18d7a2,[13*]Oc1cccc([21*])c1,oxa
FRAG_f95d4622a5,JAK2_efbd18d7a2,[14*]c1cccc([21*])c1,alkyl
FRAG_7d5c1d6aca,JAK2_efbd18d7a2,[14*]c1cccc(-c2ccnc([27*])n2)c1,diaza
FRAG_9d96b00b8b,JAK2_efbd18d7a2,[19*]c1ccnc([27*])n1,diaza
FRAG_ca2be42385,JAK2_efbd18d7a2,[5*]Nc1nccc([19*])n1,diaza
FRAG_f33866b6aa,JAK2_11f8c9d4db,[12*]COC[16*],oxa
FRAG_a7748b0dd5,JAK2_11f8c9d4db,[12*]COCC=C[18*],oxa
FRAG_f325f7f511,JAK2_11f8c9d4db,[12*]COCC=CC[19*],oxa
FRAG_288adcd2a9,JAK2_11f8c9d4db,[12*]COCC=CCO[20*],dioxa
FRAG_dd48ae2a07,JAK2_11f8c9d4db,[12*]COCC=CCOC[21*],dioxa
FRAG_fee87ecde5,JAK2_11f8c9d4db,[13*]OCC=C[18*],oxa
FRAG_1ee213dab3,JAK2_11f8c9d4db,[13*]OCC=CC[19*],oxa
FRAG_f05e16b519,JAK2_11f8c9d4db,[13*]OCC=CCO[20*],dioxa
FRAG_d5e5b1876f,JAK2_11f8c9d4db,[13*]OCC=CCOC[21*],dioxa
FRAG_f2d3c846a6,JAK2_11f8c9d4db,[14*]CC=C[18*],alkyl
FRAG_87e15676fa,JAK2_11f8c9d4db,[14*]CC=CC[19*],alkyl
FRAG_6892df8f90,JAK2_11f8c9d4db,[14*]CC=CCO[20*],oxa
FRAG_1e251dfeb2,JAK2_11f8c9d4db,[14*]CC=CCOC[21*],oxa
FRAG_48d2949af1,JAK2_11f8c9d4db,[14*]CC=CCOCc1cccc([27*])c1,oxa
FRAG_9ba2339438,JAK2_11f8c9d4db,[15*]C=CC[19*],alkyl
FRAG_54d05b3030,JAK2_11f8c9d4db,[15*]C=CCO[20*],oxa
FRAG_da69b23417,JAK2_11f8c9d4db,[15*]C=CCOC[21*],oxa
FRAG_4d9ba1d85d,JAK2_11f8c9d4db,[15*]C=CCOCc1cccc([27*])c1,oxa
FRAG_0cdc742f6b,JAK2_11f8c9d4db,[17*]COC[21*],oxa
FRAG_e83e2ffd2c,JAK2_11f8c9d4db,[17*]COCc1cccc([27*])c1,oxa
FRAG_482681251a,JAK2_11f8c9d4db,[18*]OCc1cccc([27*])c1,oxa
FRAG_461f2f7ace,JAK2_11f8c9d4db,[19*]Cc1cccc([27*])c1,alkyl
FRAG_a11f7fab9a,JAK2_11f8c9d4db,[20*]c1cccc([27*])c1,alkyl
FRAG_df4e8c0867,JAK2_11f8c9d4db,[20*]c1cccc(-c2ccnc([33*])n2)c1,diaza
FRAG_b848be6828,JAK2_11f8c9d4db,[25*]c1ccnc([33*])n1,diaza
FRAG_fadcf28ff0,JAK2_11f8c9d4db,[10*]Nc1nccc([25*])n1,diaza
FRAG_49f46f10a8,JAK2_522c241c10,[1*]COC[5*],oxa
FRAG_0784619d38,JAK2_522c241c10,[2*]/C=C/COCc1ccc([24*])s1,oxa_thio
FRAG_1e1bd43944,JAK2_522c241c10,[2*]/C=C/COC[29*],oxa
FRAG_80394350a2,JAK2_522c241c10,[2*]/C=C/CO[31*],oxa
FRAG_194126fb5e,JAK2_522c241c10,[2*]/C=C/C[32*],alkyl
FRAG_ee23e1207e,JAK2_522c241c10,[3*]C/C=C/COCc1ccc([24*])s1,oxa_thio
FRAG_bb3669d424,JAK2_522c241c10,[3*]C/C=C/COC[29*],oxa
FRAG_827f00fd09,JAK2_522c241c10,[3*]C/C=C/CO[31*],oxa
FRAG_37f73d1eee,JAK2_522c241c10,[3*]C/C=C/C[32*],alkyl
FRAG_b56433459c,JAK2_522c241c10,[3*]C/C=C/[33*],alkyl
FRAG_97b17cffc0,JAK2_522c241c10,[4*]OC/C=C/COCc1ccc([24*])s1,oxa_thio
FRAG_7cd15afe0e,JAK2_522c241c10,[4*]OC/C=C/COC[29*],dioxa
FRAG_005a5a3cd8,JAK2_522c241c10,[4*]OC/C=C/CO[31*],dioxa
FRAG_bc2ba6bd64,JAK2_522c241c10,[4*]OC/C=C/C[32*],oxa
FRAG_73a9c1af62,JAK2_522c241c10,[4*]OC/C=C/[33*],oxa
FRAG_44c8433dde,JAK2_522c241c10,[5*]COC/C=C/COC[29*],dioxa
FRAG_3e6685c66a,JAK2_522c241c10,[5*]COC/C=C/CO[31*],dioxa
FRAG_9586ca5ba2,JAK2_522c241c10,[5*]COC/C=C/C[32*],oxa
FRAG_4b8631fbd9,JAK2_522c241c10,[5*]COC/C=C/[33*],oxa
FRAG_9e07e04b48,JAK2_522c241c10,[7*]Nc1nccc([26*])n1,diaza
FRAG_6c3105d5e5,JAK2_522c241c10,[7*]Nc1nccc(-c2ccc([31*])s2)n1,aza_thio
FRAG_0ac5ce0103,JAK2_522c241c10,[19*]c1nccc([26*])n1,diaza
FRAG_648738a605,JAK2_522c241c10,[19*]c1nccc(-c2ccc([31*])s2)n1,aza_thio
FRAG_45ca731f50,JAK2_522c241c10,[19*]c1nccc(-c2ccc(C[32*])s2)n1,aza_thio
FRAG_bc762b38d3,JAK2_522c241c10,[24*]c1ccc([31*])s1,thioether
FRAG_3f4d2a2543,JAK2_522c241c10,[24*]c1ccc(C[32*])s1,thioether
FRAG_4b75561ebe,JAK2_522c241c10,[24*]c1ccc(CO[33*])s1,oxa_thio
FRAG_62eb27d741,JAK2_522c241c10,*COCc1ccc([24*])s1,oxa_thio
FRAG_a6de0d1ed8,JAK2_522c241c10,*COC[29*],oxa
FRAG_7dc62726a6,JAK2_c778160c54,[5*]C/C=C/[9*],alkyl
FRAG_14e1abcce7,JAK2_c778160c54,[5*]C/C=C/C[10*],alkyl
FRAG_fa27b29084,JAK2_c778160c54,[5*]C/C=C/CC[11*],alkyl
FRAG_0485757e01,JAK2_c778160c54,[5*]C/C=C/CCO[12*],oxa
FRAG_1871beef06,JAK2_c778160c54,[5*]C/C=C/CCOc1cccc([18*])c1,oxa
FRAG_a3f133ac83,JAK2_c778160c54,[6*]N(C[29*])CC(C)(C)C,aza
FRAG_bf04bc8180,JAK2_c778160c54,[6*]/C=C/C[10*],alkyl
FRAG_c56ddf563b,JAK2_c778160c54,[6*]/C=C/CC[11*],alkyl
FRAG_6184850cc9,JAK2_c778160c54,[6*]/C=C/CCO[12*],oxa
FRAG_33f97e5fe2,JAK2_c778160c54,[6*]/C=C/CCOc1cccc([18*])c1,oxa
FRAG_25f3bae6d0,JAK2_c778160c54,[7*]CN(C[29*])CC(C)(C)C,aza
FRAG_0194e35f28,JAK2_c778160c54,[7*]CN([31*])CC(C)(C)C,aza
FRAG_8566d1c9a2,JAK2_c778160c54,[8*]CCO[12*],oxa
FRAG_f41ae35922,JAK2_c778160c54,[8*]CCOc1cccc([18*])c1,oxa
FRAG_02d5822267,JAK2_c778160c54,[9*]/C=C/CN(C[29*])CC(C)(C)C,aza
FRAG_54e554c083,JAK2_c778160c54,[9*]/C=C/CN([31*])CC(C)(C)C,aza
FRAG_cfea490598,JAK2_c778160c54,[9*]COc1cccc([18*])c1,oxa
FRAG_404205be3d,JAK2_c778160c54,[10*]C/C=C/CN(C[29*])CC(C)(C)C,aza
FRAG_657d2a0edf,JAK2_c778160c54,[10*]C/C=C/CN([31*])CC(C)(C)C,aza
FRAG_1294ec85bd,JAK2_c778160c54,[10*]Oc1cccc([18*])c1,oxa
FRAG_42660aa13d,JAK2_c778160c54,[11*]CC/C=C/CN(C[29*])CC(C)(C)C,aza
FRAG_28914570a1,JAK2_c778160c54,[11*]CC/C=C/CN([31*])CC(C)(C)C,aza
FRAG_5ae2e3044b,JAK2_c778160c54,[11*]c1cccc([18*])c1,alkyl
FRAG_06098a85d3,JAK2_c778160c54,[11*]c1cccc(-c2ccnc([24*])n2)c1,diaza
FRAG_6f1ad35bff,JAK2_c778160c54,[12*]OCC/C=C/CN([31*])CC(C)(C)C,oxa_aza
FRAG_3a84d3df0a,JAK2_c778160c54,[16*]c1ccnc([24*])n1,diaza
FRAG_19e81215df,JAK2_c778160c54,[16*]c1ccnc(N[25*])n1,diaza
FRAG_624e94bd44,JAK2_c778160c54,[22*]Nc1cccc([31*])c1,aza
FRAG_256221ae59,JAK2_c778160c54,[5*]Cc1cccc(N[22*])c1,aza
FRAG_92fa43c333,JAK2_c778160c54,[24*]c1cccc([31*])c1,alkyl
FRAG_ab2e09163e,JAK2_c778160c54,[5*]Cc1cccc([24*])c1,alkyl
FRAG_fff1ca4bac,JAK2_1a54d57745,[1*]C/C=C/[5*],alkyl
FRAG_19088bf0d0,JAK2_1a54d57745,[1*]C/C=C/C[6*],alkyl
FRAG_1f98154e2d,JAK2_1a54d57745,[1*]C/C=C/CC[7*],alkyl
FRAG_7f59611606,JAK2_1a54d57745,[1*]C/C=C/CCO[8*],oxa
FRAG_06545310f3,JAK2_1a54d57745,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_86da0066c2,JAK2_1a54d57745,[2*]N(C)C[23*],aza
FRAG_793ce72a69,JAK2_1a54d57745,[2*]/C=C/C[6*],alkyl
FRAG_a8518aea4f,JAK2_1a54d57745,[2*]/C=C/CC[7*],alkyl
FRAG_3669900063,JAK2_1a54d57745,[2*]/C=C/CCO[8*],oxa
FRAG_6a4121c84a,JAK2_1a54d57745,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_bc68ab7464,JAK2_1a54d57745,[3*]CN(C)C[23*],aza
FRAG_4adc9b0e90,JAK2_1a54d57745,[3*]CN([36*])C,aza
FRAG_d092230d12,JAK2_1a54d57745,[4*]CCO[8*],oxa
FRAG_d5c25c5497,JAK2_1a54d57745,[4*]CCOc1cccc([14*])c1,oxa
FRAG_0dcb33e0d3,JAK2_1a54d57745,[5*]/C=C/CN(C)C[23*],aza
FRAG_f1546b6fe6,JAK2_1a54d57745,[5*]/C=C/CN([36*])C,aza
FRAG_3e78bd7acc,JAK2_1a54d57745,[5*]COc1cccc([14*])c1,oxa
FRAG_6cbbe926cc,JAK2_1a54d57745,[6*]C/C=C/CN(C)C[23*],aza
FRAG_4f66dbfd97,JAK2_1a54d57745,[6*]C/C=C/CN([36*])C,aza
FRAG_5ef15d119b,JAK2_1a54d57745,[6*]Oc1cccc([14*])c1,oxa
FRAG_4bd575f23d,JAK2_1a54d57745,[7*]CC/C=C/CN(C)C[23*],aza
FRAG_5d08164f23,JAK2_1a54d57745,[7*]CC/C=C/CN([36*])C,aza
FRAG_fe50d53f5e,JAK2_1a54d57745,[7*]c1cccc([14*])c1,alkyl
FRAG_d52118250d,JAK2_1a54d57745,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_3f8cca0f00,JAK2_1a54d57745,[8*]OCC/C=C/CN(C)C[23*],oxa_aza
FRAG_63f1ab928b,JAK2_1a54d57745,[8*]OCC/C=C/CN([36*])C,oxa_aza
FRAG_7a8a5523b0,JAK2_1a54d57745,[12*]c1ccnc([20*])n1,diaza
FRAG_826d4c04e6,JAK2_1a54d57745,[12*]c1ccnc(N[21*])n1,diaza
FRAG_f3e5507856,JAK2_52a796004f,[13*]COC[17*],oxa
FRAG_1094754362,JAK2_52a796004f,[13*]COCC=C[19*],oxa
FRAG_f0e5c68474,JAK2_52a796004f,[13*]COCC=CC[20*],oxa
FRAG_7c6ba1e02b,JAK2_52a796004f,[13*]COCC=CCO[21*],dioxa
FRAG_1df7357a3b,JAK2_52a796004f,[13*]COCC=CCOC[22*],dioxa
FRAG_46a713a164,JAK2_52a796004f,[14*]OCC=C[19*],oxa
FRAG_f28924cd90,JAK2_52a796004f,[14*]OCC=CC[20*],oxa
FRAG_0821797cef,JAK2_52a796004f,[14*]OCC=CCO[21*],dioxa
FRAG_21844f11c9,JAK2_52a796004f,[14*]OCC=CCOC[22*],dioxa
FRAG_8c710943fa,JAK2_52a796004f,[15*]CC=C[19*],alkyl
FRAG_6c025bfaec,JAK2_52a796004f,[15*]CC=CC[20*],alkyl
FRAG_854eb0790a,JAK2_52a796004f,[15*]CC=CCO[21*],oxa
FRAG_603b49fd03,JAK2_52a796004f,[15*]CC=CCOC[22*],oxa
FRAG_caa3f906ff,JAK2_52a796004f,[15*]CC=CCOCc1cccc([28*])c1,oxa
FRAG_60e7426ce4,JAK2_52a796004f,[16*]C=CC[20*],alkyl
FRAG_a1ed92cc1a,JAK2_52a796004f,[16*]C=CCO[21*],oxa
FRAG_091fa08b18,JAK2_52a796004f,[16*]C=CCOC[22*],oxa
FRAG_5df1d313a3,JAK2_52a796004f,[16*]C=CCOCc1cccc([28*])c1,oxa
FRAG_145998d3b3,JAK2_52a796004f,[18*]COC[22*],oxa
FRAG_886f774d1b,JAK2_52a796004f,[18*]COCc1cccc([28*])c1,oxa
FRAG_01bb82ca0a,JAK2_52a796004f,[19*]OCc1cccc([28*])c1,oxa
FRAG_b2dcb49663,JAK2_52a796004f,[20*]Cc1cccc([28*])c1,alkyl
FRAG_e58695ef8c,JAK2_52a796004f,[21*]c1cccc([28*])c1,alkyl
FRAG_e78537ee76,JAK2_52a796004f,[21*]c1cccc(-c2ccnc([34*])n2)c1,diaza
FRAG_7c2746e4cd,JAK2_52a796004f,[26*]c1ccnc([34*])n1,diaza
FRAG_f5e405c001,JAK2_52a796004f,[11*]Nc1nccc([26*])n1,diaza
FRAG_4795338835,JAK2_84511f374e,[10*]CN([14*])C,aza
FRAG_3107805659,JAK2_84511f374e,[10*]CN(C)C[15*],aza
FRAG_40e0a7d96d,JAK2_84511f374e,[10*]CN(C)C/C=C/[17*],aza
FRAG_8ab65d3e3c,JAK2_84511f374e,[10*]CN(C)C/C=C/C[18*],aza
FRAG_c65c8dd8f1,JAK2_84511f374e,[10*]CN(C)C/C=C/CO[19*],aza_oxa
FRAG_f72a447a02,JAK2_84511f374e,[10*]CN(C)C/C=C/COC[20*],aza_oxa
FRAG_a222eab655,JAK2_84511f374e,[11*]c1cc(N[29*])ccc1OCCOC,aza_oxa
FRAG_2ad38a7ee2,JAK2_84511f374e,[11*]c1cc([31*])ccc1OCCOC,dioxa
FRAG_7afa51dac2,JAK2_84511f374e,[11*]N(C)C[15*],aza
FRAG_224d9d696d,JAK2_84511f374e,[11*]N(C)C/C=C/[17*],aza
FRAG_4d74a91bd0,JAK2_84511f374e,[11*]N(C)C/C=C/C[18*],aza
FRAG_20eec2e3a2,JAK2_84511f374e,[11*]N(C)C/C=C/CO[19*],aza_oxa
FRAG_993f4d4b14,JAK2_84511f374e,[11*]N(C)C/C=C/COC[20*],aza_oxa
FRAG_4433832244,JAK2_84511f374e,[12*]Cc1cc([31*])ccc1OCCOC,dioxa
FRAG_cc5b8cfae3,JAK2_84511f374e,[12*]C/C=C/[17*],alkyl
FRAG_5bbf336756,JAK2_84511f374e,[12*]C/C=C/C[18*],alkyl
FRAG_eedb1efe3c,JAK2_84511f374e,[12*]C/C=C/CO[19*],oxa
FRAG_4541bf32a8,JAK2_84511f374e,[12*]C/C=C/COC[20*],oxa
FRAG_db626b12d5,JAK2_84511f374e,[12*]C/C=C/COCc1ccc([25*])o1,dioxa
FRAG_5cb11b1161,JAK2_84511f374e,[14*]/C=C/C[18*],alkyl
FRAG_784bcf5201,JAK2_84511f374e,[14*]/C=C/CO[19*],oxa
FRAG_f1f1698e11,JAK2_84511f374e,[14*]/C=C/COC[20*],oxa
FRAG_f508b000a3,JAK2_84511f374e,[14*]/C=C/COCc1ccc([25*])o1,dioxa
FRAG_be4f82e928,JAK2_84511f374e,[16*]COC[20*],oxa
FRAG_8d8ca6e959,JAK2_84511f374e,[16*]COCc1ccc([25*])o1,dioxa
FRAG_ee760a04be,JAK2_84511f374e,[17*]OCc1ccc([25*])o1,dioxa
FRAG_d186ba8430,JAK2_84511f374e,[18*]Cc1ccc([25*])o1,oxa
FRAG_6c6085df9c,JAK2_84511f374e,[18*]Cc1ccc(-c2ccnc([31*])n2)o1,aza_oxa
FRAG_aadf5b54d2,JAK2_84511f374e,[19*]c1ccc([25*])o1,oxa
FRAG_9413e719cc,JAK2_84511f374e,[19*]c1ccc(-c2ccnc([31*])n2)o1,aza_oxa
FRAG_851947ea0e,JAK2_84511f374e,[8*]Nc1nccc(-c2ccc([19*])o2)n1,aza_oxa
FRAG_5e3632d00b,JAK2_84511f374e,[23*]c1ccnc([31*])n1,diaza
FRAG_37d70aeeba,JAK2_84511f374e,[8*]Nc1nccc([23*])n1,diaza
FRAG_9355ae6fc9,JAK2_ef845a765a,[1*]C/C=C/[5*],alkyl
FRAG_2239fbd2f3,JAK2_ef845a765a,[1*]C/C=C/C[6*],alkyl
FRAG_cd02f44155,JAK2_ef845a765a,[1*]C/C=C/CC[7*],alkyl
FRAG_7e59b0f7d0,JAK2_ef845a765a,[1*]C/C=C/CCO[8*],oxa
FRAG_a8fa9fb4bc,JAK2_ef845a765a,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_8e2df9650b,JAK2_ef845a765a,[2*]N(C)C[30*],aza
FRAG_ec6122c8ca,JAK2_ef845a765a,[2*]/C=C/C[6*],alkyl
FRAG_1d63005947,JAK2_ef845a765a,[2*]/C=C/CC[7*],alkyl
FRAG_965665b891,JAK2_ef845a765a,[2*]/C=C/CCO[8*],oxa
FRAG_0b89a7c9f9,JAK2_ef845a765a,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_8c0b3c1c89,JAK2_ef845a765a,[3*]CN(C)C[30*],aza
FRAG_0ecffaa95f,JAK2_ef845a765a,[3*]CN([32*])C,aza
FRAG_5ed7bb62ab,JAK2_ef845a765a,[4*]CCO[8*],oxa
FRAG_9bdb3a2678,JAK2_ef845a765a,[4*]CCOc1cccc([14*])c1,oxa
FRAG_72b32a2a78,JAK2_ef845a765a,[5*]/C=C/CN(C)C[30*],aza
FRAG_6edb848d58,JAK2_ef845a765a,[5*]/C=C/CN([32*])C,aza
FRAG_8f8c2d1a35,JAK2_ef845a765a,[5*]COc1cccc([14*])c1,oxa
FRAG_bb4dd38998,JAK2_ef845a765a,[6*]C/C=C/CN(C)C[30*],aza
FRAG_26fd1dfa8f,JAK2_ef845a765a,[6*]C/C=C/CN([32*])C,aza
FRAG_651e610272,JAK2_ef845a765a,[6*]Oc1cccc([14*])c1,oxa
FRAG_78dec705ab,JAK2_ef845a765a,[7*]CC/C=C/CN(C)C[30*],aza
FRAG_ea4659c2a2,JAK2_ef845a765a,[7*]CC/C=C/CN([32*])C,aza
FRAG_7f35a0889c,JAK2_ef845a765a,[7*]c1cccc([14*])c1,alkyl
FRAG_e6b46a3a70,JAK2_ef845a765a,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_cb3b68c480,JAK2_ef845a765a,[8*]OCC/C=C/CN(C)C[30*],oxa_aza
FRAG_2a15d786fc,JAK2_ef845a765a,[8*]OCC/C=C/CN([32*])C,oxa_aza
FRAG_9cec5826e1,JAK2_ef845a765a,[12*]c1ccnc([20*])n1,diaza
FRAG_8daa264fa5,JAK2_ef845a765a,[12*]c1ccnc(N[21*])n1,diaza
FRAG_a3c7931c8b,JAK2_ef845a765a,[18*]Nc1ccc(OC(F)(F)F)c([32*])c1,aza_oxa
FRAG_c2ca990d10,JAK2_ef845a765a,[20*]c1ccc(OC(F)(F)F)c([32*])c1,oxa
FRAG_70c723b4dd,JAK2_ef845a765a,[1*]Cc1cc([20*])ccc1OC(F)(F)F,oxa
FRAG_39b54197df,JAK2_efe4ea3ad3,[1*]C/C=C/[5*],alkyl
FRAG_f03526f1d7,JAK2_efe4ea3ad3,[1*]C/C=C/C[6*],alkyl
FRAG_32a3fc4d75,JAK2_efe4ea3ad3,[1*]C/C=C/CC[7*],alkyl
FRAG_367eeb79c5,JAK2_efe4ea3ad3,[1*]C/C=C/CCO[8*],oxa
FRAG_291f5ecd73,JAK2_efe4ea3ad3,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_887f5daf11,JAK2_efe4ea3ad3,[2*]N(C)C[34*],aza
FRAG_811af2f758,JAK2_efe4ea3ad3,[2*]/C=C/C[6*],alkyl
FRAG_50e83c3625,JAK2_efe4ea3ad3,[2*]/C=C/CC[7*],alkyl
FRAG_d63d7cbd76,JAK2_efe4ea3ad3,[2*]/C=C/CCO[8*],oxa
FRAG_8ea566e921,JAK2_efe4ea3ad3,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_ec02da763d,JAK2_efe4ea3ad3,[3*]CN(C)C[34*],aza
